,Theta,Height,Pressure,Density
629,266.6666666666667,4588.235294117648,52525.48842191358,0.8249235988428335
630,266.6666666666667,4627.450980392157,52208.81936456987,0.8213681365831499
631,266.6666666666667,4666.666666666667,51893.51634282281,0.8178218847318177
632,266.6666666666667,4705.882352941177,51579.575814906595,0.8142848353219075
633,266.6666666666667,4745.098039215686,51266.99424212166,0.8107569803795874
634,266.6666666666667,4784.313725490197,50955.76808883736,0.8072383119241032
635,266.6666666666667,4823.529411764706,50645.89382249463,0.8037288219677625
636,266.6666666666667,4862.745098039216,50337.36791360866,0.8002285025159146
637,266.6666666666667,4901.9607843137255,50030.18683577154,0.7967373455669334
638,266.6666666666667,4941.176470588236,49724.34706565502,0.7932553431121989
639,266.6666666666667,4980.392156862746,49419.84508301315,0.7897824871360791
640,266.6666666666667,5019.607843137255,49116.67737068497,0.7863187696159111
641,266.6666666666667,5058.823529411765,48814.84041459727,0.7828641825219819
642,266.6666666666667,5098.0392156862745,48514.33070376726,0.7794187178175118
643,266.6666666666667,5137.254901960785,48215.144730305314,0.7759823674586339
644,266.6666666666667,5176.470588235295,47917.278989417704,0.7725551233943758
645,266.6666666666667,5215.686274509804,47620.72997940932,0.7691369775666413
646,266.6666666666667,5254.901960784314,47325.49420168642,0.7657279219101907
647,266.6666666666667,5294.117647058824,47031.568160759394,0.7623279483526219
648,266.6666666666667,5333.333333333334,46738.948364245516,0.7589370488143519
649,266.6666666666667,5372.549019607844,46447.63132287169,0.7555552152085967
650,266.6666666666667,5411.764705882353,46157.613550477254,0.7521824394413529
651,266.6666666666667,5450.980392156863,45868.891564016754,0.7488187134113777
652,266.6666666666667,5490.196078431373,45581.461883562726,0.7454640290101697
653,266.6666666666667,5529.411764705883,45295.32103230849,0.7421183781219494
654,266.6666666666667,5568.6274509803925,45010.46553657096,0.7387817526236391
655,266.6666666666667,5607.843137254902,44726.89192579345,0.7354541443848439
656,266.6666666666667,5647.058823529413,44444.59673254849,0.7321355452678312
657,266.6666666666667,5686.274509803922,44163.57649254068,0.7288259471275117
658,266.6666666666667,5725.490196078432,43883.82774460948,0.7255253418114181
659,266.6666666666667,5764.705882352941,43605.3470307321,0.7222337211596865
660,266.6666666666667,5803.921568627451,43328.1308960263,0.718951077005035
661,266.6666666666667,5843.137254901962,43052.17588875327,0.7156774011727439
662,266.6666666666667,5882.352941176471,42777.47856032053,0.7124126854806357
663,266.6666666666667,5921.568627450981,42504.035465284745,0.7091569217390541
664,266.6666666666667,5960.78431372549,42231.843161354635,0.7059101017508437
665,266.6666666666667,6000.0,41960.898209393854,0.7026722173113291
666,266.6666666666667,6039.2156862745105,41691.1971734239,0.6994432602082948
667,266.6666666666667,6078.43137254902,41422.73662062702,0.696223222221964
668,266.6666666666667,6117.64705882353,41155.51312134911,0.693012095124977
669,266.6666666666667,6156.862745098039,40889.52324910264,0.6898098706823714
670,266.6666666666667,6196.07843137255,40624.763580569575,0.6866165406515603
671,266.6666666666667,6235.2941176470595,40361.23069560436,0.6834320967823113
672,266.6666666666667,6274.509803921569,40098.921177236785,0.6802565308167247
673,266.6666666666667,6313.725490196079,39837.831611675,0.6770898344892127
674,266.6666666666667,6352.941176470588,39577.95858830846,0.6739319995264776
675,266.6666666666667,6392.156862745099,39319.29869971087,0.6707830176474903
676,266.6666666666667,6431.372549019608,39061.84854164323,0.6676428805634684
677,266.6666666666667,6470.588235294118,38805.60471305675,0.6645115799778546
678,266.6666666666667,6509.803921568628,38550.563816095884,0.6613891075862947
679,266.6666666666667,6549.019607843138,38296.722456101306,0.6582754550766152
680,266.6666666666667,6588.235294117648,38044.07724161298,0.6551706141288022
681,266.6666666666667,6627.450980392157,37792.62478437309,0.6520745764149779
682,266.6666666666667,6666.666666666667,37542.36169932915,0.6489873335993789
683,266.6666666666667,6705.882352941177,37293.28460463702,0.6459088773383339
684,266.6666666666667,6745.098039215687,37045.39012166391,0.6428391992802411
685,266.6666666666667,6784.313725490197,36798.67487499152,0.6397782910655451
686,266.6666666666667,6823.529411764706,36553.13549241901,0.6367261443267145
687,266.6666666666667,6862.745098039216,36308.768604966135,0.6336827506882191
688,266.6666666666667,6901.9607843137255,36065.57084687631,0.6306481017665068
689,266.6666666666667,6941.176470588236,35823.5388556197,0.62762218916998
690,266.6666666666667,6980.392156862746,35582.66927189632,0.6246050044989738
691,266.6666666666667,7019.607843137255,35342.95873963913,0.621596539345731
692,266.6666666666667,7058.823529411765,35104.40390601718,0.6185967852943796
693,266.6666666666667,7098.039215686275,34867.001421438705,0.6156057339209091
694,266.6666666666667,7137.254901960785,34630.7479395543,0.6126233767931473
695,266.6666666666667,7176.470588235295,34395.64011726001,0.6096497054707354
696,266.6666666666667,7215.686274509804,34161.67461470054,0.606684711505105
697,266.6666666666667,7254.901960784314,33928.848095272384,0.6037283864394539
698,266.6666666666667,7294.117647058824,33697.157225626994,0.6007807218087221
699,266.6666666666667,7333.333333333334,33466.598675674,0.5978417091395674
700,266.6666666666667,7372.549019607844,33237.16911858436,0.5949113399503407
701,266.6666666666667,7411.764705882353,33008.86523079356,0.5919896057510623
702,266.6666666666667,7450.980392156864,32781.68369200486,0.5890764980433966
703,266.6666666666667,7490.196078431373,32555.621185192485,0.5861720083206278
704,266.6666666666667,7529.411764705883,32330.67439660486,0.583276128067635
705,266.6666666666667,7568.6274509803925,32106.840015767848,0.5803888487608669
706,266.6666666666667,7607.843137254902,31884.114735488,0.5775101618683176
707,266.6666666666667,7647.058823529413,31662.495251855806,0.5746400588494995
708,266.6666666666667,7686.274509803922,31441.97826424898,0.5717785311554208
709,266.6666666666667,7725.490196078432,31222.56047533571,0.5689255702285572
710,266.6666666666667,7764.705882352941,31004.238591077967,0.5660811675028281
711,266.6666666666667,7803.921568627452,30787.009320734793,0.5632453144035706
712,266.6666666666667,7843.137254901962,30570.869376865616,0.5604180023475128
713,266.6666666666667,7882.352941176471,30355.815475333548,0.5575992227427488
714,266.6666666666667,7921.568627450981,30141.84433530873,0.554788966988712
715,266.6666666666667,7960.78431372549,29928.952679271668,0.5519872264761494
716,266.6666666666667,8000.000000000001,29717.137233016558,0.5491939925870946
717,266.6666666666667,8039.2156862745105,29506.394725654678,0.5464092566948414
718,266.6666666666667,8078.43137254902,29296.72188961773,0.543633010163918
719,266.6666666666667,8117.64705882353,29088.115460661218,0.540865244350059
720,266.6666666666667,8156.86274509804,28880.572177867845,0.538105950600179
721,266.6666666666667,8196.078431372549,28674.088783650925,0.5353551202523462
722,266.6666666666667,8235.29411764706,28468.66202375774,0.5326127446357539
723,266.6666666666667,8274.50980392157,28264.288647273028,0.5298788150706942
724,266.6666666666667,8313.725490196079,28060.96540662237,0.5271533228685306
725,266.6666666666667,8352.94117647059,27858.689057575622,0.5244362593316688
726,266.6666666666667,8392.156862745098,27657.456359250413,0.5217276157535317
727,266.6666666666667,8431.372549019608,27457.26407411555,0.5190273834185284
728,266.6666666666667,8470.588235294119,27258.108967994533,0.516335553602029
729,266.6666666666667,8509.803921568628,27059.98781006903,0.5136521175703341
730,266.6666666666667,8549.019607843138,26862.897372882337,0.5109770665806483
731,266.6666666666667,8588.235294117647,26666.834432342945,0.5083103918810502
732,266.6666666666667,8627.450980392157,26471.795767727985,0.5056520847104646
733,266.6666666666667,8666.666666666668,26277.77816168682,0.5030021362986338
734,266.6666666666667,8705.882352941177,26084.778400244555,0.5003605378660884
735,266.6666666666667,8745.098039215687,25892.793272805553,0.4977272806241177
736,266.6666666666667,8784.313725490196,25701.819572157074,0.4951023557747421
737,266.6666666666667,8823.529411764706,25511.854094472754,0.4924857545106811
738,266.6666666666667,8862.745098039217,25322.893639316277,0.48987746801532667
739,266.6666666666667,8901.960784313726,25134.93500964492,0.48727748746271143
740,266.6666666666667,8941.176470588236,24947.975011813138,0.4846858040174794
741,266.6666666666667,8980.392156862747,24762.010455576245,0.48210240883485633
742,266.6666666666667,9019.607843137255,24577.038154094003,0.47952729306061925
743,266.6666666666667,9058.823529411766,24393.054923934244,0.47696044783106567
744,266.6666666666667,9098.039215686274,24210.05758507659,0.4744018642729843
745,266.6666666666667,9137.254901960785,24028.042960916027,0.47185153350362274
746,266.6666666666667,9176.470588235296,23847.007878266664,0.469309446630658
747,266.6666666666667,9215.686274509804,23666.949167365383,0.4667755947521651
748,266.6666666666667,9254.901960784315,23487.86366187552,0.4642499689565853
749,266.6666666666667,9294.117647058823,23309.748198890626,0.4617325603226956
750,266.6666666666667,9333.333333333334,23132.59961893814,0.45922335991957675
751,266.6666666666667,9372.549019607844,22956.414765983165,0.45672235880658163
752,266.6666666666667,9411.764705882353,22781.190487432203,0.4542295480333037
753,266.6666666666667,9450.980392156864,22606.923634136892,0.45174491863954436
754,266.6666666666667,9490.196078431372,22433.611060397834,0.4492684616552815
755,266.6666666666667,9529.411764705883,22261.24962396831,0.44680016810063616
756,266.6666666666667,9568.627450980393,22089.836186058143,0.444340028985841
757,266.6666666666667,9607.843137254902,21919.36761133748,0.4418880353112071
758,266.6666666666667,9647.058823529413,21749.84076794059,0.4394441780670908
759,266.6666666666667,9686.274509803923,21581.252527469755,0.43700844823386065
760,266.6666666666667,9725.490196078432,21413.599764999086,0.4345808367818649
761,266.6666666666667,9764.705882352942,21246.879359078368,0.4321613346713967
762,266.6666666666667,9803.921568627451,21081.08819173698,0.4297499328526618
763,266.6666666666667,9843.137254901962,20916.22314848773,0.42734662226574316
764,266.6666666666667,9882.352941176472,20752.281118330808,0.424951393840569
765,266.6666666666667,9921.56862745098,20589.25899375767,0.42256423849687663
766,266.6666666666667,9960.784313725491,20427.15367075495,0.4201851471441786
767,266.6666666666667,10000.0,20265.962048808444,0.4178141106817288
768,300.0,0.0,100000.0,1.1614401858304297
769,300.0,39.21568627450981,99553.89945256781,1.1577369720739457
770,300.0,78.43137254901961,99109.22218877832,1.1540408519081018
771,300.0,117.64705882352942,98665.96548055783,1.1503518207977959
772,300.0,156.86274509803923,98224.12660157788,1.146669874205023
773,300.0,196.07843137254903,97783.70282725635,1.1429950075888686
774,300.0,235.29411764705884,97344.6914347586,1.1393272164055048
775,300.0,274.5098039215686,96907.08970299861,1.1356664961081837
776,300.0,313.72549019607845,96470.89491264007,1.1320128421472313
777,300.0,352.9411764705883,96036.10434609752,1.1283662499700422
778,300.0,392.15686274509807,95602.71528753747,1.1247267150210754
779,300.0,431.37254901960785,95170.72502287956,1.121094232741846
780,300.0,470.5882352941177,94740.13083979764,1.1174687985709217
781,300.0,509.8039215686275,94310.93002772095,1.1138504079439153
782,300.0,549.0196078431372,93883.11987783528,1.110239056293481
783,300.0,588.2352941176471,93456.69768308406,1.1066347390493065
784,300.0,627.4509803921569,93031.66073816948,1.1030374516381087
785,300.0,666.6666666666667,92608.0063395537,1.0994471894836275
786,300.0,705.8823529411766,92185.73178545998,1.0958639480066195
787,300.0,745.0980392156863,91764.8343758738,1.0922877226248524
788,300.0,784.3137254901961,91345.31141254403,1.0887185087531
789,300.0,823.529411764706,90927.16019898409,1.085156301803135
790,300.0,862.7450980392157,90510.37804047308,1.081601097183724
791,300.0,901.9607843137255,90094.96224405698,1.078052890300621
792,300.0,941.1764705882354,89680.91011854976,1.0745116765565623
793,300.0,980.3921568627452,89268.21897453455,1.0709774513512587
794,300.0,1019.607843137255,88856.88612436486,1.0674502100813923
795,300.0,1058.8235294117649,88446.90888216568,1.0639299481406084
796,300.0,1098.0392156862745,88038.2845638347,1.06041666091951
797,300.0,1137.2549019607843,87631.01048704346,1.0569103438056524
798,300.0,1176.4705882352941,87225.08397123848,1.0534109921835353
799,300.0,1215.686274509804,86820.50233764252,1.0499186014345996
800,300.0,1254.9019607843138,86417.26290925572,1.0464331669372189
801,300.0,1294.1176470588236,86015.36301085673,1.0429546840666943
802,300.0,1333.3333333333335,85614.79996900399,1.0394831481952485
803,300.0,1372.5490196078433,85215.57111203685,1.0360185546920186
804,300.0,1411.7647058823532,84817.67377007678,1.0325608989230517
805,300.0,1450.9803921568628,84421.10527502855,1.0291101762512969
806,300.0,1490.1960784313726,84025.8629605814,1.0256663820365997
807,300.0,1529.4117647058824,83631.94416221033,1.0222295116356965
808,300.0,1568.6274509803923,83239.34621717717,1.0187995604022078
809,300.0,1607.843137254902,82848.06646453185,1.015376523686631
810,300.0,1647.058823529412,82458.10224511361,1.0119603968363358
811,300.0,1686.2745098039218,82069.45090155218,1.0085511751955563
812,300.0,1725.4901960784314,81682.10977826899,1.0051488541053861
813,300.0,1764.7058823529412,81296.0762214784,1.0017534289037708
814,300.0,1803.921568627451,80911.34757918889,0.9983648949255023
815,300.0,1843.137254901961,80527.92120120427,0.9949832475022117
816,300.0,1882.3529411764707,80145.7944391249,0.9916084819623635
817,300.0,1921.5686274509806,79764.96464634895,0.9882405936312493
818,300.0,1960.7843137254904,79385.42917807357,0.9848795778309799
819,300.0,2000.0000000000002,79007.18539129612,0.9815254298804813
820,300.0,2039.21568627451,78630.23064481544,0.9781781450954856
821,300.0,2078.4313725490197,78254.56229923305,0.9748377187885262
822,300.0,2117.6470588235297,77880.17771695435,0.9715041462689304
823,300.0,2156.8627450980393,77507.07426218991,0.9681774228428132
824,300.0,2196.078431372549,77135.2493009567,0.9648575438130702
825,300.0,2235.294117647059,76764.70020107928,0.9615445044793715
826,300.0,2274.5098039215686,76395.42433219109,0.958238300138155
827,300.0,2313.7254901960787,76027.41906573568,0.9549389260826192
828,300.0,2352.9411764705883,75660.68177496798,0.9516463776027175
829,300.0,2392.1568627450984,75295.20983495547,0.9483606499851504
830,300.0,2431.372549019608,74931.0006225796,0.9450817385133591
831,300.0,2470.588235294118,74568.05151653681,0.9418096384675191
832,300.0,2509.8039215686276,74206.35989734,0.938544345124533
833,300.0,2549.0196078431372,73845.92314731964,0.9352858537580236
834,300.0,2588.2352941176473,73486.73865062516,0.9320341596383278
835,300.0,2627.450980392157,73128.80379322614,0.9287892580324892
836,300.0,2666.666666666667,72772.11596291354,0.9255511442042504
837,300.0,2705.8823529411766,72416.67254930107,0.9223198134140481
838,300.0,2745.0980392156866,72062.47094382641,0.9190952609190037
839,300.0,2784.3137254901962,71709.5085397525,0.915877481972919
840,300.0,2823.5294117647063,71357.78273216877,0.9126664718262661
841,300.0,2862.745098039216,71007.2909179925,0.9094622257261843
842,300.0,2901.9607843137255,70658.03049597007,0.9062647389164689
843,300.0,2941.1764705882356,70309.99886667822,0.903074006637567
844,300.0,2980.392156862745,69963.19343252535,0.8998900241265697
845,300.0,3019.6078431372553,69617.61159775287,0.8967127866172043
846,300.0,3058.823529411765,69273.25076843644,0.8935422893398282
847,300.0,3098.039215686275,68930.10835248725,0.8903785275214208
848,300.0,3137.2549019607845,68588.18175965338,0.8872214963855769
849,300.0,3176.470588235294,68247.46840152107,0.8840711911524993
850,300.0,3215.686274509804,67907.96569151599,0.8809276070389921
851,300.0,3254.901960784314,67569.67104490465,0.8777907392584522
852,300.0,3294.117647058824,67232.58187879562,0.8746605830208629
853,300.0,3333.3333333333335,66896.69561214089,0.871537133532787
854,300.0,3372.5490196078435,66562.00966573715,0.8684203859973583
855,300.0,3411.764705882353,66228.52146222715,0.865310335614275
856,300.0,3450.9803921568628,65896.22842610099,0.8622069775797919
857,300.0,3490.196078431373,65565.12798369749,0.8591103070867138
858,300.0,3529.4117647058824,65235.21756320547,0.856020319324387
859,300.0,3568.6274509803925,64906.49459466511,0.8529370094786924
860,300.0,3607.843137254902,64578.956509969285,0.8498603727320378
861,300.0,3647.058823529412,64252.60074286487,0.8467904042633507
862,300.0,3686.274509803922,63927.42472895415,0.8437270992480705
863,300.0,3725.490196078432,63603.42590569607,0.8406704528581403
864,300.0,3764.7058823529414,63280.601712407675,0.8376204602620011
865,300.0,3803.921568627451,62958.94959026538,0.8345771166245819
866,300.0,3843.137254901961,62638.46698230636,0.8315404171072934
867,300.0,3882.3529411764707,62319.15133342993,0.8285103568680204
868,300.0,3921.568627450981,62001.000090398855,0.8254869310611135
869,300.0,3960.7843137254904,61684.01070184073,0.8224701348373811
870,300.0,4000.0000000000005,61368.18061824935,0.8194599633440829
871,300.0,4039.21568627451,61053.50729198608,0.8164564117249208
872,300.0,4078.43137254902,60739.98817728119,0.8134594751200314
873,300.0,4117.64705882353,60427.6207302353,0.8104691486659785
874,300.0,4156.862745098039,60116.402408820664,0.807485427495745
875,300.0,4196.078431372549,59806.33067288263,0.8045083067387251
876,300.0,4235.2941176470595,59497.40298414095,0.8015377815207154
877,300.0,4274.509803921569,59189.61680619126,0.798573846963909
878,300.0,4313.725490196079,58882.969604506376,0.7956164981868852
879,300.0,4352.941176470588,58577.45884643772,0.7926657303046029
880,300.0,4392.156862745098,58273.08200121673,0.789721538428392
881,300.0,4431.372549019608,57969.836539956224,0.7867839176659455
882,300.0,4470.588235294118,57667.719935651854,0.7838528631213111
883,300.0,4509.803921568628,57366.72966318345,0.7809283698948835
884,300.0,4549.019607843137,57066.863199316445,0.7780104330833957
885,300.0,4588.235294117648,56768.118022703326,0.7750990477799112
886,300.0,4627.450980392157,56470.491613884995,0.7721942090738155
887,300.0,4666.666666666667,56173.9814552922,0.7692959120508075
888,300.0,4705.882352941177,55878.58503124698,0.766404151792892
889,300.0,4745.098039215686,55584.29982796404,0.7635189233783711
890,300.0,4784.313725490197,55291.12333355222,0.760640221881835
891,300.0,4823.529411764706,54999.05303801592,0.7577680423741546
892,300.0,4862.745098039216,54708.08643325651,0.7549023799224728
893,300.0,4901.9607843137255,54418.22101307378,0.7520432295901958
894,300.0,4941.176470588236,54129.45427316737,0.7491905864369843
895,300.0,4980.392156862746,53841.78371113824,0.7463444455187465
896,300.0,5019.607843137255,53555.20682649007,0.7435048018876269
897,300.0,5058.823529411765,53269.721120630755,0.7406716505920006
898,300.0,5098.0392156862745,52985.32409687382,0.7378449866764623
899,300.0,5137.254901960785,52702.0132604399,0.7350248051818192
900,300.0,5176.470588235295,52419.78611845819,0.7322111011450815
901,300.0,5215.686274509804,52138.64017996792,0.7294038695994534
902,300.0,5254.901960784314,51858.57295591979,0.7266031055743258
903,300.0,5294.117647058824,51579.581959177456,0.7238088040952657
904,300.0,5333.333333333334,51301.66470451903,0.7210209601840085
905,300.0,5372.549019607844,51024.818708638515,0.7182395688584488
906,300.0,5411.764705882353,50749.04149014729,0.7154646251326312
907,300.0,5450.980392156863,50474.33056957561,0.712696124016742
908,300.0,5490.196078431373,50200.6834693741,0.7099340605170997
909,300.0,5529.411764705883,49928.09771391521,0.7071784296361463
910,300.0,5568.6274509803925,49656.57082949473,0.7044292263724382
911,300.0,5607.843137254902,49386.1003443333,0.7016864457206369
912,300.0,5647.058823529413,49116.683788577866,0.6989500826714997
913,300.0,5686.274509803922,48848.31869430324,0.6962201322118717
914,300.0,5725.490196078432,48581.002595513564,0.6934965893246755
915,300.0,5764.705882352941,48314.73302814384,0.6907794489889018
916,300.0,5803.921568627451,48049.50753006143,0.6880687061796013
917,300.0,5843.137254901962,47785.323641067596,0.6853643558678741
918,300.0,5882.352941176471,47522.178902899,0.6826663930208617
919,300.0,5921.568627450981,47260.07085922925,0.6799748126017365
920,300.0,5960.78431372549,46998.9970556704,0.677289609569693
921,300.0,6000.0,46738.955039774504,0.6746107788799383
922,300.0,6039.2156862745105,46479.942361035144,0.6719383154836819
923,300.0,6078.43137254902,46221.95657088899,0.6692722143281278
924,300.0,6117.64705882353,45964.99522271731,0.6666124703564633
925,300.0,6156.862745098039,45709.05587184753,0.6639590785078501
926,300.0,6196.07843137255,45454.13607555479,0.661312033717415
927,300.0,6235.2941176470595,45200.23339306349,0.6586713309162393
928,300.0,6274.509803921569,44947.34538554887,0.6560369650313502
929,300.0,6313.725490196079,44695.46961613853,0.6534089309857104
930,300.0,6352.941176470588,44444.60364991403,0.6507872236982081
931,300.0,6392.156862745099,44194.74505391246,0.6481718380836478
932,300.0,6431.372549019608,43945.89139712799,0.6455627690527401
933,300.0,6470.588235294118,43698.04025051346,0.6429600115120919
934,300.0,6509.803921568628,43451.18918698197,0.6403635603641962
935,300.0,6549.019607843138,43205.33578140842,0.6377734105074225
936,300.0,6588.235294117648,42960.477610631184,0.6351895568360065
937,300.0,6627.450980392157,42716.61225345361,0.6326119942400402
938,300.0,6666.666666666667,42473.73729064568,0.6300407176054614
939,300.0,6705.882352941177,42231.850304945576,0.6274757218140445
940,300.0,6745.098039215687,41990.94888106128,0.624917001743389
941,300.0,6784.313725490197,41751.03060567225,0.6223645522669107
942,300.0,6823.529411764706,41512.093067430906,0.61981836825383
943,300.0,6862.745098039216,41274.13385696436,0.6172784445691623
944,300.0,6901.9607843137255,41037.150566876,0.6147447760737083
945,300.0,6941.176470588236,40801.14079174708,0.612217357624042
946,300.0,6980.392156862746,40566.10212813839,0.6096961840725019
947,300.0,7019.607843137255,40332.03217459187,0.6071812502671794
948,300.0,7058.823529411765,40098.92853163226,0.604672551051909
949,300.0,7098.039215686275,39866.7888017687,0.602170081266257
950,300.0,7137.254901960785,39635.61058949644,0.5996738357455115
951,300.0,7176.470588235295,39405.39150129842,0.5971838093206715
952,300.0,7215.686274509804,39176.12914564696,0.5946999968184361
953,300.0,7254.901960784314,38947.82113300541,0.592222393061194
954,300.0,7294.117647058824,38720.46507582981,0.5897509928670123
955,300.0,7333.333333333334,38494.05858857055,0.5872857910496264
956,300.0,7372.549019607844,38268.59928767405,0.5848267824184284
957,300.0,7411.764705882353,38044.08479158441,0.5823739617784564
958,300.0,7450.980392156864,37820.51272074512,0.5799273239303833
959,300.0,7490.196078431373,37597.88069760072,0.5774868636705067
960,300.0,7529.411764705883,37376.186346598464,0.5750525757907364
961,300.0,7568.6274509803925,37155.42729419007,0.5726244550785847
962,300.0,7607.843137254902,36935.60116883336,0.570202496317154
963,300.0,7647.058823529413,36716.70560099398,0.5677866942851267
964,300.0,7686.274509803922,36498.7382231471,0.565377043756753
965,300.0,7725.490196078432,36281.69666977912,0.5629735395018403
966,300.0,7764.705882352941,36065.57857738939,0.5605761762857412
967,300.0,7803.921568627452,35850.38158449191,0.5581849488693429
968,300.0,7843.137254901962,35636.103331617065,0.555799852009055
969,300.0,7882.352941176471,35422.741461313344,0.5534208804567987
970,300.0,7921.568627450981,35210.29361814906,0.5510480289599943
971,300.0,7960.78431372549,34998.75744871409,0.5486812922615505
972,300.0,8000.000000000001,34788.130601621626,0.5463206650998522
973,300.0,8039.2156862745105,34578.41072750991,0.5439661422087495
974,300.0,8078.43137254902,34369.595479043965,0.5416177183175451
975,300.0,8117.64705882353,34161.682510917366,0.5392753881509827
976,300.0,8156.86274509804,33954.66947985399,0.536939146429236
977,300.0,8196.078431372549,33748.55404460979,0.5346089878678956
978,300.0,8235.29411764706,33543.33386597449,0.5322849071779573
979,300.0,8274.50980392157,33339.00660677348,0.529966899065811
980,300.0,8313.725490196079,33135.5699318695,0.5276549582332278
981,300.0,8352.94117647059,32933.021508164406,0.5253490793773479
982,300.0,8392.156862745098,32731.359004601032,0.5230492571906689
983,300.0,8431.372549019608,32530.580092164906,0.520755486361033
984,300.0,8470.588235294119,32330.682443886093,0.5184677615716154
985,300.0,8509.803921568628,32131.66373484097,0.5161860775009115
986,300.0,8549.019607843138,31933.52164215401,0.5139104288227245
987,300.0,8588.235294117647,31736.25384499964,0.5116408102061536
988,300.0,8627.450980392157,31539.858024603982,0.5093772163155801
989,300.0,8666.666666666668,31344.331864246753,0.5071196418106567
990,300.0,8705.882352941177,31149.67304926304,0.5048680813462937
991,300.0,8745.098039215687,30955.8792670451,0.5026225295726463
992,300.0,8784.313725490196,30762.948207044265,0.5003829811351027
993,300.0,8823.529411764706,30570.877560772693,0.49814943067427053
994,300.0,8862.745098039217,30379.665021805293,0.4959218728259644
995,300.0,8901.960784313726,30189.30828578152,0.4937003022211931
996,300.0,8941.176470588236,29999.805050407223,0.49148471348614625
997,300.0,8980.392156862747,29811.153015456537,0.48927510124218193
998,300.0,9019.607843137255,29623.349882773724,0.4870714601058131
999,300.0,9058.823529411766,29436.393356275014,0.48487378468869435
1000,300.0,9098.039215686274,29250.281141950534,0.4826820695976095
1001,300.0,9137.254901960785,29065.01094786613,0.48049630943445776
1002,300.0,9176.470588235296,28880.58048416528,0.4783164987962401
1003,300.0,9215.686274509804,28696.987463070986,0.4761426322750474
1004,300.0,9254.901960784315,28514.229598887618,0.4739747044580446
1005,300.0,9294.117647058823,28332.30460800288,0.47181270992745983
1006,300.0,9333.333333333334,28151.21020888965,0.4696566432605689
1007,300.0,9372.549019607844,27970.944122107932,0.46750649902968283
1008,300.0,9411.764705882353,27791.50407030676,0.46536227180213374
1009,300.0,9450.980392156864,27612.887778226075,0.46322395614026096
1010,300.0,9490.196078431372,27435.092972698716,0.4610915466013979
1011,300.0,9529.411764705883,27258.11738265228,0.45896503773785724
1012,300.0,9568.627450980393,27081.958739111116,0.4568444240969178
1013,300.0,9607.843137254902,26906.61477519824,0.45472970022081066
1014,300.0,9647.058823529413,26732.08322613725,0.45262086064670415
1015,300.0,9686.274509803923,26558.36182925433,0.4505178999066905
1016,300.0,9725.490196078432,26385.448323980178,0.44842081252777194
1017,300.0,9764.705882352942,26213.340451851946,0.44632959303184544
1018,300.0,9803.921568627451,26042.035956515254,0.44424423593568935
1019,300.0,9843.137254901962,25871.532583726115,0.4421647357509482
1020,300.0,9882.352941176472,25701.828081352956,0.44009108698411936
1021,300.0,9921.56862745098,25532.920199378575,0.4380232841365375
1022,300.0,9960.784313725491,25364.806689902118,0.4359613217043603
1023,300.0,10000.0,25197.485307141116,0.4339051941785542
1024,333.33333333333337,0.0,100000.0,1.0452961672473866
1025,333.33333333333337,39.21568627450981,99598.44545336407,1.0422962770372581
1026,333.33333333333337,78.43137254901961,99198.04398737404,1.0393015583848983
1027,333.33333333333337,117.64705882352942,98798.7936130735,1.0363120083151118
1028,333.33333333333337,156.86274509803923,98400.69234265096,1.03332762385099
1029,333.33333333333337,196.07843137254903,98003.73818944048,1.0303484020139075
1030,333.33333333333337,235.29411764705884,97607.92916792234,1.0273743398235184
1031,333.33333333333337,274.5098039215686,97213.2632937237,1.0244054342977558
1032,333.33333333333337,313.72549019607845,96819.73858361933,1.0214416824528267
1033,333.33333333333337,352.9411764705883,96427.35305553213,1.018483081303209
1034,333.33333333333337,392.15686274509807,96036.10472853394,1.0155296278616504
1035,333.33333333333337,431.37254901960785,95645.99162284614,1.0125813191391626
1036,333.33333333333337,470.5882352941177,95257.0117598403,1.0096381521450208
1037,333.33333333333337,509.8039215686275,94869.1631620389,1.006700123886759
1038,333.33333333333337,549.0196078431372,94482.44385311594,1.0037672313701678
1039,333.33333333333337,588.2352941176471,94096.8518578977,1.0008394715992914
1040,333.33333333333337,627.4509803921569,93712.38520236331,0.9979168415764235
1041,333.33333333333337,666.6666666666667,93329.0419136455,0.9949993383021059
1042,333.33333333333337,705.8823529411766,92946.82002003124,0.9920869587751238
1043,333.33333333333337,745.0980392156863,92565.71755096242,0.9891796999925038
1044,333.33333333333337,784.3137254901961,92185.73253703653,0.9862775589495103
1045,333.33333333333337,823.529411764706,91806.86301000734,0.9833805326396425
1046,333.33333333333337,862.7450980392157,91429.10700278556,0.9804886180546314
1047,333.33333333333337,901.9607843137255,91052.46254943957,0.9776018121844362
1048,333.33333333333337,941.1764705882354,90676.92768519607,0.9747201120172421
1049,333.33333333333337,980.3921568627452,90302.50044644075,0.9718435145394564
1050,333.33333333333337,1019.607843137255,89929.178870719,0.9689720167357053
1051,333.33333333333337,1058.8235294117649,89556.96099673657,0.9661056155888316
1052,333.33333333333337,1098.0392156862745,89185.8448643603,0.9632443080798904
1053,333.33333333333337,1137.2549019607843,88815.82851461876,0.9603880911881463
1054,333.33333333333337,1176.4705882352941,88446.90998970294,0.957536961891071
1055,333.33333333333337,1215.686274509804,88079.08733296698,0.9546909171643386
