,Height,Theta
840,2823.5294117647063,300.0
841,2862.745098039216,300.0
842,2901.9607843137255,300.0
843,2941.1764705882356,300.0
844,2980.392156862745,300.0
845,3019.6078431372553,300.0
846,3058.823529411765,300.0
847,3098.039215686275,300.0
848,3137.2549019607845,300.0
849,3176.470588235294,300.0
850,3215.686274509804,300.0
851,3254.901960784314,300.0
852,3294.117647058824,300.0
853,3333.3333333333335,300.0
854,3372.5490196078435,300.0
855,3411.764705882353,300.0
856,3450.9803921568628,300.0
857,3490.196078431373,300.0
858,3529.4117647058824,300.0
859,3568.6274509803925,300.0
860,3607.843137254902,300.0
861,3647.058823529412,300.0
862,3686.274509803922,300.0
863,3725.490196078432,300.0
864,3764.7058823529414,300.0
865,3803.921568627451,300.0
866,3843.137254901961,300.0
867,3882.3529411764707,300.0
868,3921.568627450981,300.0
869,3960.7843137254904,300.0
870,4000.0000000000005,300.0
871,4039.21568627451,300.0
872,4078.43137254902,300.0
873,4117.64705882353,300.0
874,4156.862745098039,300.0
875,4196.078431372549,300.0
876,4235.2941176470595,300.0
877,4274.509803921569,300.0
878,4313.725490196079,300.0
879,4352.941176470588,300.0
880,4392.156862745098,300.0
881,4431.372549019608,300.0
882,4470.588235294118,300.0
883,4509.803921568628,300.0
884,4549.019607843137,300.0
885,4588.235294117648,300.0
886,4627.450980392157,300.0
887,4666.666666666667,300.0
888,4705.882352941177,300.0
889,4745.098039215686,300.0
890,4784.313725490197,300.0
891,4823.529411764706,300.0
892,4862.745098039216,300.0
893,4901.9607843137255,300.0
894,4941.176470588236,300.0
895,4980.392156862746,300.0
896,5019.607843137255,300.0
897,5058.823529411765,300.0
898,5098.0392156862745,300.0
899,5137.254901960785,300.0
900,5176.470588235295,300.0
901,5215.686274509804,300.0
902,5254.901960784314,300.0
903,5294.117647058824,300.0
904,5333.333333333334,300.0
905,5372.549019607844,300.0
906,5411.764705882353,300.0
907,5450.980392156863,300.0
908,5490.196078431373,300.0
909,5529.411764705883,300.0
910,5568.6274509803925,300.0
911,5607.843137254902,300.0
912,5647.058823529413,300.0
913,5686.274509803922,300.0
914,5725.490196078432,300.0
915,5764.705882352941,300.0
916,5803.921568627451,300.0
917,5843.137254901962,300.0
918,5882.352941176471,300.0
919,5921.568627450981,300.0
920,5960.78431372549,300.0
921,6000.0,300.0
922,6039.2156862745105,300.0
923,6078.43137254902,300.0
924,6117.64705882353,300.0
925,6156.862745098039,300.0
926,6196.07843137255,300.0
927,6235.2941176470595,300.0
928,6274.509803921569,300.0
929,6313.725490196079,300.0
930,6352.941176470588,300.0
931,6392.156862745099,300.0
932,6431.372549019608,300.0
933,6470.588235294118,300.0
934,6509.803921568628,300.0
935,6549.019607843138,300.0
936,6588.235294117648,300.0
937,6627.450980392157,300.0
938,6666.666666666667,300.0
939,6705.882352941177,300.0
940,6745.098039215687,300.0
941,6784.313725490197,300.0
942,6823.529411764706,300.0
943,6862.745098039216,300.0
944,6901.9607843137255,300.0
945,6941.176470588236,300.0
946,6980.392156862746,300.0
947,7019.607843137255,300.0
948,7058.823529411765,300.0
949,7098.039215686275,300.0
950,7137.254901960785,300.0
951,7176.470588235295,300.0
952,7215.686274509804,300.0
953,7254.901960784314,300.0
954,7294.117647058824,300.0
955,7333.333333333334,300.0
956,7372.549019607844,300.0
957,7411.764705882353,300.0
958,7450.980392156864,300.0
959,7490.196078431373,300.0
960,7529.411764705883,300.0
961,7568.6274509803925,300.0
962,7607.843137254902,300.0
963,7647.058823529413,300.0
964,7686.274509803922,300.0
965,7725.490196078432,300.0
966,7764.705882352941,300.0
967,7803.921568627452,300.0
968,7843.137254901962,300.0
969,7882.352941176471,300.0
970,7921.568627450981,300.0
971,7960.78431372549,300.0
972,8000.000000000001,300.0
973,8039.2156862745105,300.0
974,8078.43137254902,300.0
975,8117.64705882353,300.0
976,8156.86274509804,300.0
977,8196.078431372549,300.0
978,8235.29411764706,300.0
979,8274.50980392157,300.0
980,8313.725490196079,300.0
981,8352.94117647059,300.0
982,8392.156862745098,300.0
983,8431.372549019608,300.0
984,8470.588235294119,300.0
985,8509.803921568628,300.0
986,8549.019607843138,300.0
987,8588.235294117647,300.0
988,8627.450980392157,300.0
989,8666.666666666668,300.0
990,8705.882352941177,300.0
991,8745.098039215687,300.0
992,8784.313725490196,300.0
993,8823.529411764706,300.0
994,8862.745098039217,300.0
995,8901.960784313726,300.0
996,8941.176470588236,300.0
997,8980.392156862747,300.0
998,9019.607843137255,300.0
999,9058.823529411766,300.0
1000,9098.039215686274,300.0
1001,9137.254901960785,300.0
1002,9176.470588235296,300.0
1003,9215.686274509804,300.0
1004,9254.901960784315,300.0
1005,9294.117647058823,300.0
1006,9333.333333333334,300.0
1007,9372.549019607844,300.0
1008,9411.764705882353,300.0
1009,9450.980392156864,300.0
1010,9490.196078431372,300.0
1011,9529.411764705883,300.0
1012,9568.627450980393,300.0
1013,9607.843137254902,300.0
1014,9647.058823529413,300.0
1015,9686.274509803923,300.0
1016,9725.490196078432,300.0
1017,9764.705882352942,300.0
1018,9803.921568627451,300.0
1019,9843.137254901962,300.0
1020,9882.352941176472,300.0
1021,9921.56862745098,300.0
1022,9960.784313725491,300.0
1023,10000.0,300.0
1024,0.0,333.33333333333337
1025,39.21568627450981,333.33333333333337
1026,78.43137254901961,333.33333333333337
1027,117.64705882352942,333.33333333333337
1028,156.86274509803923,333.33333333333337
1029,196.07843137254903,333.33333333333337
1030,235.29411764705884,333.33333333333337
1031,274.5098039215686,333.33333333333337
1032,313.72549019607845,333.33333333333337
1033,352.9411764705883,333.33333333333337
1034,392.15686274509807,333.33333333333337
1035,431.37254901960785,333.33333333333337
1036,470.5882352941177,333.33333333333337
1037,509.8039215686275,333.33333333333337
1038,549.0196078431372,333.33333333333337
1039,588.2352941176471,333.33333333333337
1040,627.4509803921569,333.33333333333337
1041,666.6666666666667,333.33333333333337
1042,705.8823529411766,333.33333333333337
1043,745.0980392156863,333.33333333333337
1044,784.3137254901961,333.33333333333337
1045,823.529411764706,333.33333333333337
1046,862.7450980392157,333.33333333333337
1047,901.9607843137255,333.33333333333337
1048,941.1764705882354,333.33333333333337
1049,980.3921568627452,333.33333333333337
1050,1019.607843137255,333.33333333333337
1051,1058.8235294117649,333.33333333333337
1052,1098.0392156862745,333.33333333333337
1053,1137.2549019607843,333.33333333333337
1054,1176.4705882352941,333.33333333333337
1055,1215.686274509804,333.33333333333337
1056,1254.9019607843138,333.33333333333337
1057,1294.1176470588236,333.33333333333337
1058,1333.3333333333335,333.33333333333337
1059,1372.5490196078433,333.33333333333337
1060,1411.7647058823532,333.33333333333337
1061,1450.9803921568628,333.33333333333337
1062,1490.1960784313726,333.33333333333337
1063,1529.4117647058824,333.33333333333337
1064,1568.6274509803923,333.33333333333337
1065,1607.843137254902,333.33333333333337
1066,1647.058823529412,333.33333333333337
1067,1686.2745098039218,333.33333333333337
1068,1725.4901960784314,333.33333333333337
1069,1764.7058823529412,333.33333333333337
1070,1803.921568627451,333.33333333333337
1071,1843.137254901961,333.33333333333337
1072,1882.3529411764707,333.33333333333337
1073,1921.5686274509806,333.33333333333337
1074,1960.7843137254904,333.33333333333337
1075,2000.0000000000002,333.33333333333337
1076,2039.21568627451,333.33333333333337
1077,2078.4313725490197,333.33333333333337
1078,2117.6470588235297,333.33333333333337
1079,2156.8627450980393,333.33333333333337
1080,2196.078431372549,333.33333333333337
1081,2235.294117647059,333.33333333333337
1082,2274.5098039215686,333.33333333333337
1083,2313.7254901960787,333.33333333333337
1084,2352.9411764705883,333.33333333333337
1085,2392.1568627450984,333.33333333333337
1086,2431.372549019608,333.33333333333337
1087,2470.588235294118,333.33333333333337
1088,2509.8039215686276,333.33333333333337
1089,2549.0196078431372,333.33333333333337
1090,2588.2352941176473,333.33333333333337
1091,2627.450980392157,333.33333333333337
1092,2666.666666666667,333.33333333333337
1093,2705.8823529411766,333.33333333333337
1094,2745.0980392156866,333.33333333333337
1095,2784.3137254901962,333.33333333333337
1096,2823.5294117647063,333.33333333333337
1097,2862.745098039216,333.33333333333337
1098,2901.9607843137255,333.33333333333337
1099,2941.1764705882356,333.33333333333337
1100,2980.392156862745,333.33333333333337
1101,3019.6078431372553,333.33333333333337
1102,3058.823529411765,333.33333333333337
1103,3098.039215686275,333.33333333333337
1104,3137.2549019607845,333.33333333333337
1105,3176.470588235294,333.33333333333337
1106,3215.686274509804,333.33333333333337
1107,3254.901960784314,333.33333333333337
1108,3294.117647058824,333.33333333333337
1109,3333.3333333333335,333.33333333333337
1110,3372.5490196078435,333.33333333333337
1111,3411.764705882353,333.33333333333337
1112,3450.9803921568628,333.33333333333337
1113,3490.196078431373,333.33333333333337
1114,3529.4117647058824,333.33333333333337
1115,3568.6274509803925,333.33333333333337
1116,3607.843137254902,333.33333333333337
1117,3647.058823529412,333.33333333333337
1118,3686.274509803922,333.33333333333337
1119,3725.490196078432,333.33333333333337
1120,3764.7058823529414,333.33333333333337
1121,3803.921568627451,333.33333333333337
1122,3843.137254901961,333.33333333333337
1123,3882.3529411764707,333.33333333333337
1124,3921.568627450981,333.33333333333337
1125,3960.7843137254904,333.33333333333337
1126,4000.0000000000005,333.33333333333337
1127,4039.21568627451,333.33333333333337
1128,4078.43137254902,333.33333333333337
1129,4117.64705882353,333.33333333333337
1130,4156.862745098039,333.33333333333337
1131,4196.078431372549,333.33333333333337
1132,4235.2941176470595,333.33333333333337
1133,4274.509803921569,333.33333333333337
1134,4313.725490196079,333.33333333333337
1135,4352.941176470588,333.33333333333337
1136,4392.156862745098,333.33333333333337
1137,4431.372549019608,333.33333333333337
1138,4470.588235294118,333.33333333333337
1139,4509.803921568628,333.33333333333337
1140,4549.019607843137,333.33333333333337
1141,4588.235294117648,333.33333333333337
1142,4627.450980392157,333.33333333333337
1143,4666.666666666667,333.33333333333337
1144,4705.882352941177,333.33333333333337
1145,4745.098039215686,333.33333333333337
1146,4784.313725490197,333.33333333333337
1147,4823.529411764706,333.33333333333337
1148,4862.745098039216,333.33333333333337
1149,4901.9607843137255,333.33333333333337
1150,4941.176470588236,333.33333333333337
1151,4980.392156862746,333.33333333333337
1152,5019.607843137255,333.33333333333337
1153,5058.823529411765,333.33333333333337
1154,5098.0392156862745,333.33333333333337
1155,5137.254901960785,333.33333333333337
1156,5176.470588235295,333.33333333333337
1157,5215.686274509804,333.33333333333337
1158,5254.901960784314,333.33333333333337
1159,5294.117647058824,333.33333333333337
1160,5333.333333333334,333.33333333333337
1161,5372.549019607844,333.33333333333337
1162,5411.764705882353,333.33333333333337
1163,5450.980392156863,333.33333333333337
1164,5490.196078431373,333.33333333333337
1165,5529.411764705883,333.33333333333337
1166,5568.6274509803925,333.33333333333337
1167,5607.843137254902,333.33333333333337
1168,5647.058823529413,333.33333333333337
1169,5686.274509803922,333.33333333333337
1170,5725.490196078432,333.33333333333337
1171,5764.705882352941,333.33333333333337
1172,5803.921568627451,333.33333333333337
1173,5843.137254901962,333.33333333333337
1174,5882.352941176471,333.33333333333337
1175,5921.568627450981,333.33333333333337
1176,5960.78431372549,333.33333333333337
1177,6000.0,333.33333333333337
1178,6039.2156862745105,333.33333333333337
1179,6078.43137254902,333.33333333333337
1180,6117.64705882353,333.33333333333337
1181,6156.862745098039,333.33333333333337
1182,6196.07843137255,333.33333333333337
1183,6235.2941176470595,333.33333333333337
1184,6274.509803921569,333.33333333333337
1185,6313.725490196079,333.33333333333337
1186,6352.941176470588,333.33333333333337
1187,6392.156862745099,333.33333333333337
1188,6431.372549019608,333.33333333333337
1189,6470.588235294118,333.33333333333337
1190,6509.803921568628,333.33333333333337
1191,6549.019607843138,333.33333333333337
1192,6588.235294117648,333.33333333333337
1193,6627.450980392157,333.33333333333337
1194,6666.666666666667,333.33333333333337
1195,6705.882352941177,333.33333333333337
1196,6745.098039215687,333.33333333333337
1197,6784.313725490197,333.33333333333337
1198,6823.529411764706,333.33333333333337
1199,6862.745098039216,333.33333333333337
1200,6901.9607843137255,333.33333333333337
1201,6941.176470588236,333.33333333333337
1202,6980.392156862746,333.33333333333337
1203,7019.607843137255,333.33333333333337
1204,7058.823529411765,333.33333333333337
1205,7098.039215686275,333.33333333333337
1206,7137.254901960785,333.33333333333337
1207,7176.470588235295,333.33333333333337
1208,7215.686274509804,333.33333333333337
1209,7254.901960784314,333.33333333333337
1210,7294.117647058824,333.33333333333337
1211,7333.333333333334,333.33333333333337
1212,7372.549019607844,333.33333333333337
1213,7411.764705882353,333.33333333333337
1214,7450.980392156864,333.33333333333337
1215,7490.196078431373,333.33333333333337
1216,7529.411764705883,333.33333333333337
1217,7568.6274509803925,333.33333333333337
1218,7607.843137254902,333.33333333333337
1219,7647.058823529413,333.33333333333337
1220,7686.274509803922,333.33333333333337
1221,7725.490196078432,333.33333333333337
1222,7764.705882352941,333.33333333333337
1223,7803.921568627452,333.33333333333337
1224,7843.137254901962,333.33333333333337
1225,7882.352941176471,333.33333333333337
1226,7921.568627450981,333.33333333333337
1227,7960.78431372549,333.33333333333337
1228,8000.000000000001,333.33333333333337
1229,8039.2156862745105,333.33333333333337
1230,8078.43137254902,333.33333333333337
1231,8117.64705882353,333.33333333333337
1232,8156.86274509804,333.33333333333337
1233,8196.078431372549,333.33333333333337
1234,8235.29411764706,333.33333333333337
1235,8274.50980392157,333.33333333333337
1236,8313.725490196079,333.33333333333337
1237,8352.94117647059,333.33333333333337
1238,8392.156862745098,333.33333333333337
1239,8431.372549019608,333.33333333333337
1240,8470.588235294119,333.33333333333337
1241,8509.803921568628,333.33333333333337
1242,8549.019607843138,333.33333333333337
1243,8588.235294117647,333.33333333333337
1244,8627.450980392157,333.33333333333337
1245,8666.666666666668,333.33333333333337
1246,8705.882352941177,333.33333333333337
1247,8745.098039215687,333.33333333333337
1248,8784.313725490196,333.33333333333337
1249,8823.529411764706,333.33333333333337
1250,8862.745098039217,333.33333333333337
1251,8901.960784313726,333.33333333333337
1252,8941.176470588236,333.33333333333337
1253,8980.392156862747,333.33333333333337
1254,9019.607843137255,333.33333333333337
1255,9058.823529411766,333.33333333333337
1256,9098.039215686274,333.33333333333337
1257,9137.254901960785,333.33333333333337
1258,9176.470588235296,333.33333333333337
1259,9215.686274509804,333.33333333333337
1260,9254.901960784315,333.33333333333337
1261,9294.117647058823,333.33333333333337
1262,9333.333333333334,333.33333333333337
1263,9372.549019607844,333.33333333333337
1264,9411.764705882353,333.33333333333337
1265,9450.980392156864,333.33333333333337
1266,9490.196078431372,333.33333333333337
1267,9529.411764705883,333.33333333333337
1268,9568.627450980393,333.33333333333337
1269,9607.843137254902,333.33333333333337
1270,9647.058823529413,333.33333333333337
1271,9686.274509803923,333.33333333333337
1272,9725.490196078432,333.33333333333337
1273,9764.705882352942,333.33333333333337
1274,9803.921568627451,333.33333333333337
1275,9843.137254901962,333.33333333333337
1276,9882.352941176472,333.33333333333337
1277,9921.56862745098,333.33333333333337
1278,9960.784313725491,333.33333333333337
1279,10000.0,333.33333333333337
1280,0.0,366.6666666666667
1281,39.21568627450981,366.6666666666667
1282,78.43137254901961,366.6666666666667
1283,117.64705882352942,366.6666666666667
1284,156.86274509803923,366.6666666666667
1285,196.07843137254903,366.6666666666667
1286,235.29411764705884,366.6666666666667
1287,274.5098039215686,366.6666666666667
1288,313.72549019607845,366.6666666666667
1289,352.9411764705883,366.6666666666667
1290,392.15686274509807,366.6666666666667
1291,431.37254901960785,366.6666666666667
1292,470.5882352941177,366.6666666666667
1293,509.8039215686275,366.6666666666667
1294,549.0196078431372,366.6666666666667
1295,588.2352941176471,366.6666666666667
1296,627.4509803921569,366.6666666666667
1297,666.6666666666667,366.6666666666667
1298,705.8823529411766,366.6666666666667
1299,745.0980392156863,366.6666666666667
1300,784.3137254901961,366.6666666666667
1301,823.529411764706,366.6666666666667
1302,862.7450980392157,366.6666666666667
1303,901.9607843137255,366.6666666666667
1304,941.1764705882354,366.6666666666667
1305,980.3921568627452,366.6666666666667
1306,1019.607843137255,366.6666666666667
1307,1058.8235294117649,366.6666666666667
1308,1098.0392156862745,366.6666666666667
1309,1137.2549019607843,366.6666666666667
1310,1176.4705882352941,366.6666666666667
1311,1215.686274509804,366.6666666666667
1312,1254.9019607843138,366.6666666666667
1313,1294.1176470588236,366.6666666666667
1314,1333.3333333333335,366.6666666666667
1315,1372.5490196078433,366.6666666666667
1316,1411.7647058823532,366.6666666666667
1317,1450.9803921568628,366.6666666666667
1318,1490.1960784313726,366.6666666666667
1319,1529.4117647058824,366.6666666666667
1320,1568.6274509803923,366.6666666666667
1321,1607.843137254902,366.6666666666667
1322,1647.058823529412,366.6666666666667
1323,1686.2745098039218,366.6666666666667
1324,1725.4901960784314,366.6666666666667
1325,1764.7058823529412,366.6666666666667
1326,1803.921568627451,366.6666666666667
1327,1843.137254901961,366.6666666666667
1328,1882.3529411764707,366.6666666666667
1329,1921.5686274509806,366.6666666666667
1330,1960.7843137254904,366.6666666666667
1331,2000.0000000000002,366.6666666666667
1332,2039.21568627451,366.6666666666667
1333,2078.4313725490197,366.6666666666667
1334,2117.6470588235297,366.6666666666667
1335,2156.8627450980393,366.6666666666667
1336,2196.078431372549,366.6666666666667
1337,2235.294117647059,366.6666666666667
1338,2274.5098039215686,366.6666666666667
1339,2313.7254901960787,366.6666666666667
1340,2352.9411764705883,366.6666666666667
1341,2392.1568627450984,366.6666666666667
1342,2431.372549019608,366.6666666666667
1343,2470.588235294118,366.6666666666667
1344,2509.8039215686276,366.6666666666667
1345,2549.0196078431372,366.6666666666667
1346,2588.2352941176473,366.6666666666667
1347,2627.450980392157,366.6666666666667
1348,2666.666666666667,366.6666666666667
1349,2705.8823529411766,366.6666666666667
1350,2745.0980392156866,366.6666666666667
1351,2784.3137254901962,366.6666666666667
1352,2823.5294117647063,366.6666666666667
1353,2862.745098039216,366.6666666666667
1354,2901.9607843137255,366.6666666666667
1355,2941.1764705882356,366.6666666666667
1356,2980.392156862745,366.6666666666667
1357,3019.6078431372553,366.6666666666667
1358,3058.823529411765,366.6666666666667
1359,3098.039215686275,366.6666666666667
1360,3137.2549019607845,366.6666666666667
1361,3176.470588235294,366.6666666666667
1362,3215.686274509804,366.6666666666667
1363,3254.901960784314,366.6666666666667
1364,3294.117647058824,366.6666666666667
1365,3333.3333333333335,366.6666666666667
1366,3372.5490196078435,366.6666666666667
1367,3411.764705882353,366.6666666666667
1368,3450.9803921568628,366.6666666666667
1369,3490.196078431373,366.6666666666667
1370,3529.4117647058824,366.6666666666667
1371,3568.6274509803925,366.6666666666667
1372,3607.843137254902,366.6666666666667
1373,3647.058823529412,366.6666666666667
1374,3686.274509803922,366.6666666666667
1375,3725.490196078432,366.6666666666667
1376,3764.7058823529414,366.6666666666667
1377,3803.921568627451,366.6666666666667
1378,3843.137254901961,366.6666666666667
1379,3882.3529411764707,366.6666666666667
1380,3921.568627450981,366.6666666666667
1381,3960.7843137254904,366.6666666666667
1382,4000.0000000000005,366.6666666666667
1383,4039.21568627451,366.6666666666667
1384,4078.43137254902,366.6666666666667
1385,4117.64705882353,366.6666666666667
1386,4156.862745098039,366.6666666666667
1387,4196.078431372549,366.6666666666667
1388,4235.2941176470595,366.6666666666667
1389,4274.509803921569,366.6666666666667
1390,4313.725490196079,366.6666666666667
1391,4352.941176470588,366.6666666666667
1392,4392.156862745098,366.6666666666667
1393,4431.372549019608,366.6666666666667
1394,4470.588235294118,366.6666666666667
1395,4509.803921568628,366.6666666666667
1396,4549.019607843137,366.6666666666667
1397,4588.235294117648,366.6666666666667
1398,4627.450980392157,366.6666666666667
1399,4666.666666666667,366.6666666666667
1400,4705.882352941177,366.6666666666667
1401,4745.098039215686,366.6666666666667
1402,4784.313725490197,366.6666666666667
1403,4823.529411764706,366.6666666666667
1404,4862.745098039216,366.6666666666667
1405,4901.9607843137255,366.6666666666667
1406,4941.176470588236,366.6666666666667
1407,4980.392156862746,366.6666666666667
1408,5019.607843137255,366.6666666666667
1409,5058.823529411765,366.6666666666667
1410,5098.0392156862745,366.6666666666667
1411,5137.254901960785,366.6666666666667
1412,5176.470588235295,366.6666666666667
1413,5215.686274509804,366.6666666666667
1414,5254.901960784314,366.6666666666667
1415,5294.117647058824,366.6666666666667
1416,5333.333333333334,366.6666666666667
1417,5372.549019607844,366.6666666666667
1418,5411.764705882353,366.6666666666667
1419,5450.980392156863,366.6666666666667
1420,5490.196078431373,366.6666666666667
1421,5529.411764705883,366.6666666666667
1422,5568.6274509803925,366.6666666666667
1423,5607.843137254902,366.6666666666667
1424,5647.058823529413,366.6666666666667
1425,5686.274509803922,366.6666666666667
1426,5725.490196078432,366.6666666666667
1427,5764.705882352941,366.6666666666667
1428,5803.921568627451,366.6666666666667
1429,5843.137254901962,366.6666666666667
1430,5882.352941176471,366.6666666666667
1431,5921.568627450981,366.6666666666667
1432,5960.78431372549,366.6666666666667
1433,6000.0,366.6666666666667
1434,6039.2156862745105,366.6666666666667
1435,6078.43137254902,366.6666666666667
1436,6117.64705882353,366.6666666666667
1437,6156.862745098039,366.6666666666667
1438,6196.07843137255,366.6666666666667
1439,6235.2941176470595,366.6666666666667
1440,6274.509803921569,366.6666666666667
1441,6313.725490196079,366.6666666666667
1442,6352.941176470588,366.6666666666667
1443,6392.156862745099,366.6666666666667
1444,6431.372549019608,366.6666666666667
1445,6470.588235294118,366.6666666666667
1446,6509.803921568628,366.6666666666667
1447,6549.019607843138,366.6666666666667
1448,6588.235294117648,366.6666666666667
1449,6627.450980392157,366.6666666666667
1450,6666.666666666667,366.6666666666667
1451,6705.882352941177,366.6666666666667
1452,6745.098039215687,366.6666666666667
1453,6784.313725490197,366.6666666666667
1454,6823.529411764706,366.6666666666667
1455,6862.745098039216,366.6666666666667
1456,6901.9607843137255,366.6666666666667
1457,6941.176470588236,366.6666666666667
1458,6980.392156862746,366.6666666666667
1459,7019.607843137255,366.6666666666667
1460,7058.823529411765,366.6666666666667
1461,7098.039215686275,366.6666666666667
1462,7137.254901960785,366.6666666666667
1463,7176.470588235295,366.6666666666667
1464,7215.686274509804,366.6666666666667
1465,7254.901960784314,366.6666666666667
1466,7294.117647058824,366.6666666666667
1467,7333.333333333334,366.6666666666667
1468,7372.549019607844,366.6666666666667
1469,7411.764705882353,366.6666666666667
1470,7450.980392156864,366.6666666666667
1471,7490.196078431373,366.6666666666667
1472,7529.411764705883,366.6666666666667
1473,7568.6274509803925,366.6666666666667
1474,7607.843137254902,366.6666666666667
1475,7647.058823529413,366.6666666666667
1476,7686.274509803922,366.6666666666667
1477,7725.490196078432,366.6666666666667
1478,7764.705882352941,366.6666666666667
1479,7803.921568627452,366.6666666666667
1480,7843.137254901962,366.6666666666667
1481,7882.352941176471,366.6666666666667
1482,7921.568627450981,366.6666666666667
1483,7960.78431372549,366.6666666666667
1484,8000.000000000001,366.6666666666667
1485,8039.2156862745105,366.6666666666667
1486,8078.43137254902,366.6666666666667
1487,8117.64705882353,366.6666666666667
1488,8156.86274509804,366.6666666666667
1489,8196.078431372549,366.6666666666667
1490,8235.29411764706,366.6666666666667
1491,8274.50980392157,366.6666666666667
1492,8313.725490196079,366.6666666666667
1493,8352.94117647059,366.6666666666667
1494,8392.156862745098,366.6666666666667
1495,8431.372549019608,366.6666666666667
1496,8470.588235294119,366.6666666666667
1497,8509.803921568628,366.6666666666667
1498,8549.019607843138,366.6666666666667
1499,8588.235294117647,366.6666666666667
1500,8627.450980392157,366.6666666666667
1501,8666.666666666668,366.6666666666667
1502,8705.882352941177,366.6666666666667
1503,8745.098039215687,366.6666666666667
1504,8784.313725490196,366.6666666666667
1505,8823.529411764706,366.6666666666667
1506,8862.745098039217,366.6666666666667
1507,8901.960784313726,366.6666666666667
1508,8941.176470588236,366.6666666666667
1509,8980.392156862747,366.6666666666667
1510,9019.607843137255,366.6666666666667
1511,9058.823529411766,366.6666666666667
1512,9098.039215686274,366.6666666666667
1513,9137.254901960785,366.6666666666667
1514,9176.470588235296,366.6666666666667
1515,9215.686274509804,366.6666666666667
1516,9254.901960784315,366.6666666666667
1517,9294.117647058823,366.6666666666667
1518,9333.333333333334,366.6666666666667
1519,9372.549019607844,366.6666666666667
1520,9411.764705882353,366.6666666666667
1521,9450.980392156864,366.6666666666667
1522,9490.196078431372,366.6666666666667
1523,9529.411764705883,366.6666666666667
1524,9568.627450980393,366.6666666666667
1525,9607.843137254902,366.6666666666667
1526,9647.058823529413,366.6666666666667
1527,9686.274509803923,366.6666666666667
1528,9725.490196078432,366.6666666666667
1529,9764.705882352942,366.6666666666667
1530,9803.921568627451,366.6666666666667
1531,9843.137254901962,366.6666666666667
1532,9882.352941176472,366.6666666666667
1533,9921.56862745098,366.6666666666667
1534,9960.784313725491,366.6666666666667
1535,10000.0,366.6666666666667
1536,0.0,400.0
1537,39.21568627450981,400.0
1538,78.43137254901961,400.0
1539,117.64705882352942,400.0
1540,156.86274509803923,400.0
1541,196.07843137254903,400.0
1542,235.29411764705884,400.0
1543,274.5098039215686,400.0
1544,313.72549019607845,400.0
1545,352.9411764705883,400.0
1546,392.15686274509807,400.0
1547,431.37254901960785,400.0
1548,470.5882352941177,400.0
1549,509.8039215686275,400.0
1550,549.0196078431372,400.0
1551,588.2352941176471,400.0
1552,627.4509803921569,400.0
1553,666.6666666666667,400.0
1554,705.8823529411766,400.0
1555,745.0980392156863,400.0
1556,784.3137254901961,400.0
1557,823.529411764706,400.0
1558,862.7450980392157,400.0
1559,901.9607843137255,400.0
1560,941.1764705882354,400.0
1561,980.3921568627452,400.0
1562,1019.607843137255,400.0
1563,1058.8235294117649,400.0
1564,1098.0392156862745,400.0
1565,1137.2549019607843,400.0
1566,1176.4705882352941,400.0
1567,1215.686274509804,400.0
1568,1254.9019607843138,400.0
1569,1294.1176470588236,400.0
1570,1333.3333333333335,400.0
1571,1372.5490196078433,400.0
1572,1411.7647058823532,400.0
1573,1450.9803921568628,400.0
1574,1490.1960784313726,400.0
1575,1529.4117647058824,400.0
1576,1568.6274509803923,400.0
1577,1607.843137254902,400.0
1578,1647.058823529412,400.0
1579,1686.2745098039218,400.0
1580,1725.4901960784314,400.0
1581,1764.7058823529412,400.0
1582,1803.921568627451,400.0
1583,1843.137254901961,400.0
1584,1882.3529411764707,400.0
1585,1921.5686274509806,400.0
1586,1960.7843137254904,400.0
1587,2000.0000000000002,400.0
1588,2039.21568627451,400.0
1589,2078.4313725490197,400.0
1590,2117.6470588235297,400.0
1591,2156.8627450980393,400.0
1592,2196.078431372549,400.0
1593,2235.294117647059,400.0
1594,2274.5098039215686,400.0
1595,2313.7254901960787,400.0
1596,2352.9411764705883,400.0
1597,2392.1568627450984,400.0
1598,2431.372549019608,400.0
1599,2470.588235294118,400.0
1600,2509.8039215686276,400.0
1601,2549.0196078431372,400.0
1602,2588.2352941176473,400.0
1603,2627.450980392157,400.0
1604,2666.666666666667,400.0
1605,2705.8823529411766,400.0
1606,2745.0980392156866,400.0
1607,2784.3137254901962,400.0
1608,2823.5294117647063,400.0
1609,2862.745098039216,400.0
1610,2901.9607843137255,400.0
1611,2941.1764705882356,400.0
1612,2980.392156862745,400.0
1613,3019.6078431372553,400.0
1614,3058.823529411765,400.0
1615,3098.039215686275,400.0
1616,3137.2549019607845,400.0
1617,3176.470588235294,400.0
1618,3215.686274509804,400.0
1619,3254.901960784314,400.0
1620,3294.117647058824,400.0
1621,3333.3333333333335,400.0
1622,3372.5490196078435,400.0
1623,3411.764705882353,400.0
1624,3450.9803921568628,400.0
1625,3490.196078431373,400.0
1626,3529.4117647058824,400.0
1627,3568.6274509803925,400.0
1628,3607.843137254902,400.0
1629,3647.058823529412,400.0
1630,3686.274509803922,400.0
1631,3725.490196078432,400.0
1632,3764.7058823529414,400.0
1633,3803.921568627451,400.0
1634,3843.137254901961,400.0
1635,3882.3529411764707,400.0
1636,3921.568627450981,400.0
