,Pressure,Density
1975,53930.192649303666,0.5173058789733039
1976,53731.44410579037,0.5159434298114451
1977,53533.21928991107,0.5145831359219335
1978,53335.51737273864,0.5132249961670866
1979,53138.33752578378,0.5118690094086216
1980,52941.67892099518,0.5105151745076526
1981,52745.540730759785,0.5091634903246914
1982,52549.92212790302,0.5078139557196452
1983,52354.822285689035,0.5064665695518166
1984,52160.240377820934,0.505121330679902
1985,51966.175578441,0.5037782379619908
1986,51772.627062130916,0.5024372902555649
1987,51579.59400391203,0.5010984864174968
1988,51387.0755792456,0.4997618253040495
1989,51195.07096403295,0.4984273057708751
1990,51003.5793346158,0.4970949266730137
1991,50812.59986777645,0.49576468686489306
1992,50622.13174073803,0.49443658520032663
1993,50432.17413116471,0.49311062053251353
1994,50242.726217161995,0.49178679171403683
1995,50053.7871772769,0.490465097596863
1996,49865.35619049822,0.4891455370323407
1997,49677.43243625678,0.4878281088712001
1998,49490.015094425624,0.4865128119635513
1999,49303.103345320305,0.4851996451588837
2000,49116.6963696991,0.4838886073060651
2001,48930.79334876327,0.4825796972533406
2002,48745.393464157234,0.4812729138483312
2003,48560.49589796891,0.4799682559380336
2004,48376.09983272989,0.4786657223688182
2005,48192.20445141567,0.4773653119864289
2006,48008.80893744595,0.47606702363598163
2007,47825.91247468482,0.47477085616196346
2008,47643.51424744102,0.4734768084082317
2009,47461.61344046821,0.47218487921801244
2010,47280.209238965166,0.4708950674339
2011,47099.30082857606,0.4696073718978558
2012,46918.88739539068,0.46832179145120684
2013,46738.968125944695,0.4670383249346456
2014,46559.54220721989,0.46575697118822795
2015,46380.608826644384,0.4644777290513727
2016,46202.167172092944,0.4632005973628606
2017,46024.216431887144,0.46192557496083303
2018,45846.75579479569,0.46065266068279076
2019,45669.784450034625,0.45938185336559384
2020,45493.30158726755,0.4581131518454589
2021,45317.30639660595,0.4568465549579599
2022,45141.79806860937,0.45558206153802583
2023,44966.77579428569,0.45431967041994
2024,44792.23876509139,0.45305938043733907
2025,44618.18617293173,0.45180119042321176
2026,44444.61721016112,0.45054509920989794
2027,44271.531069583274,0.44929110562908764
2028,44098.92694445146,0.4480392085118196
2029,43926.80402846882,0.44678940668848055
2030,43755.16151578854,0.4455416989888039
2031,43583.998601014166,0.4442960842418687
2032,43413.31447919983,0.4430525612760986
2033,43243.10834585049,0.4418111289192606
2034,43073.3793969222,0.44057178599846436
2035,42904.12682882236,0.43933453134016015
2036,42735.349838409966,0.438099363770139
2037,42567.04762299587,0.4368662821135306
2038,42399.219380343035,0.43563528519480277
2039,42231.86430866677,0.43440637183775976
2040,42064.981606635025,0.43317954086554195
2041,41898.570473368585,0.43195479110062357
2042,41732.630108441415,0.4307321213648131
2043,41567.15971188082,0.42951153047925034
2044,41402.15848416777,0.428293017264407
2045,41237.625626237146,0.4270765805400844
2046,41073.560339477954,0.4258622191254127
2047,40909.96182573366,0.42464993183884997
2048,100000.0,0.746640119462419
2049,99713.05763349756,0.7451091865135517
2050,99426.70386332307,0.7435801385526156
2051,99140.9379644595,0.7420529748053333
2052,98855.7592121878,0.74052769449711
2053,98571.16688208692,0.7390042968530316
2054,98287.16025003402,0.7374827810978649
2055,98003.73859220454,0.7359631464560576
2056,97720.90118507233,0.7344453921517373
2057,97438.64730540983,0.7329295174087113
2058,97156.9762302881,0.7314155214504663
2059,96875.88723707701,0.7299034035001678
2060,96595.37960344536,0.72839316278066
2061,96315.45260736094,0.7268847985144652
2062,96036.10552709077,0.7253783099237832
2063,95757.3376412011,0.7238736962304916
2064,95479.14822855762,0.7223709566561444
2065,95201.53656832554,0.7208700904219725
2066,94924.50193996973,0.7193710967488828
2067,94648.04362325487,0.7178739748574577
2068,94372.1608982455,0.7163787239679554
2069,94096.85304530627,0.7148853433003088
2070,93822.1193451019,0.7133938320741251
2071,93547.95907859746,0.7119041895086855
2072,93274.37152705838,0.7104164148229454
2073,93001.35597205066,0.708930507235533
2074,92728.91169544095,0.7074464659647495
2075,92457.0379793967,0.7059642902285689
2076,92185.73410638626,0.7044839792446365
2077,91914.99935917901,0.7030055322302701
2078,91644.83302084553,0.7015289484024579
2079,91375.23437475767,0.7000542269778596
2080,91106.2027045887,0.6985813671728048
2081,90837.73729431341,0.6971103682032931
2082,90569.83742820831,0.6956412292849941
2083,90302.50239085169,0.6941739496332457
2084,90035.73146712375,0.6927085284630554
2085,89769.52394220678,0.6912449649890985
2086,89503.87910158523,0.6897832584257183
2087,89238.79623104587,0.6883234079869255
2088,88974.27461667788,0.6868654128863977
2089,88710.31354487305,0.6854092723374794
2090,88446.91230232584,0.6839549855531811
2091,88184.07017603355,0.682502551746179
2092,87921.78645329643,0.6810519701288148
2093,87660.06042171779,0.6796032399130951
2094,87398.89136920417,0.6781563603106908
2095,87138.27858396542,0.6767113305329369
2096,86878.2213545149,0.6752681497908317
2097,86618.71896966956,0.6738268172950375
2098,86359.77071855006,0.6723873322558788
2099,86101.37589058092,0.6709496938833422
2100,85843.53377549066,0.6695139013870769
2101,85586.24366331192,0.6680799539763925
2102,85329.50484438158,0.6666478508602609
2103,85073.3166093409,0.6652175912473136
2104,84817.67824913563,0.6637891743458424
